19741225-164317,CMP,mnNgVrFLivNTSCpRnzfHJmqRcwjNTpSUAD,0000000376,ACTV,FW,BBB+,18540710,12787 Holly Court,,H5K 1Q9,Sherbrooke,NH,United States of America,Kirkman,EVnRPErholwLvqcGLTQfKqOMToBORzDfSzjhfKLjQaDiCfBSuNBpqNywEOZqBiSGwqVMscAB OJiNpVLltUFVMRucSnHD LXGxxUKNJMNJzqQha
19741226-024903,CMP,oHqcAiSKTrHsULLyJUDMmFLLtVnVfUxPcpvknqfqbnhFycoSbFZvePIdVmZ,0000000176,INAC,SC,AAA,18541231,5656 Upton West,Suite 132,V6T 1R8,Houston,IL,United States of America,Mcalevy,RiKIxYKcDOiDJgtMJIJKxxVMGfuqqciQPOORm KxOYhmKxSABbdQPJIEQEEphRjFJEBJxumaACZSqrDFgeScMNZMpQBCBgsMGPOQBmqQRVhRzHbKkKk FZdoFiqMOKRFvfEPkqRhDJXsdw
19741226-064738,CMP,ZQTjEUONCDrpaHYvA,0000000152,ACTV,AR,B-,,24674 Windchime Court,,92171,Bellevue,MD,United States of America,Wagenaar,RDKUpUNtBsdWOahtOJAugAxJHGxFzNVcdXIxKhIQQNLTKLBdHZoGZjfutYgMNnjnEwhQWPUkjDDaYLaDEDFLAYeJZOXUKIGMBS
19741227-033954,CMP,IpUvDutBNJLLFrITZFfqfLPfjMxpEJrOMOlqIyUZhnAtHSmCahkyWFbdlCEO,0000000385,ACTV,CE,A-,18791227,8552 Alpha Park,Apt. 161,93910,Erie,PA,Canada,Allum,OQdQcvzPHp UlTAMUDZPNsQkSMCBqilraHKybkoXGDXWdeVOroOTJihJrvwZReSFHVNPIhXCBHjiZLVGDCnSNCZhUfMZjKMZilXBZWYLHRbDHllQtiNi
19741228-085524,CMP,CRdJpWDQreFROHBFJMWTljcjrFTJfFFYspoqiNhLKuVAcQDTaY,0000000384,ACTV,FL,BB-,19620814,2672 Eden East,,73133,Fort Wayne,RI,Canada,Rouse,JqWSwzzIwONFxbtxDiZUHWolIMdiReElhQPgGacWzkSxKziMGxUO
19741228-182341,CMP,NETywBVQRDrvjEMFNOUECiUBQnOVFLSdbNhLTqVKJxSLJIXNsm,0000000383,ACTV,OI,BBB,18760510,13250 Monroe Road,,77703,London,OR,United States of America,Dollyhigh,ZoMrQxgqAQFIIicpAXLKIeGHXCu hchGSH bNaANERsS lDzPSLLjvBMmcIES xiBxepEKiDIcDNVOOhGFn
19741229-105247,CMP,UCXHsOMKBBhFtzPEIauEkuhRHBwnBaQQmhkLJLYXHLTsPYhuqrMWF,0000000382,ACTV,HM,BBB+,18731122,16442 Round Lake Park,,77286,Provo,AK,United States of America,Hillegas,bLPCAEDgqJiZGrbNpCLLcaMhRANKaFoqmRbPWSRPUTnRYXJPlsgZRIoxURXiQrSKX vGcHRGGFKIZyaJZPmM
19741230-121444,CMP,uGNPWQNxPxFyJcbqUJlAYpHjNOLrnPVRKOplTVbJcSLOif,0000000381,ACTV,AM,BBB+,19620117,2132 Meadow Lake Upper,,31404,Warren,NH,Canada,Herold,PfdjvSn SQGauHcmOQTxTGjhNVeQeVNTxFKNMPkCTxsr
19741230-150456,CMP,CQGpvekRzqSfESwKURQOoomSanpImBHcOUixhL,0000000380,ACTV,IA,A-,18811202,833 Wakeforest Crescent,,91168,Milwaukee,MT,United States of America,Taylor,yAEFlyrsqtfYhTFTkIiviUsrDQh QFnjWGaHflEfEoXRoPiIYudLwBHLH ApuVGDPvVbNIibyWmuJJeaMmzRwEx TuIE
19741230-230238,CMP,QEKXHKbURLabMoB,0000000379,ACTV,AP,CC,19210410,13276 Westella Upper,,85718,Gary,LA,United States of America,Smolic,VjeghWDreSQUQMUFWW
19741231-111511,CMP,kSxkTQMzqhWgWKPLpUlwjLKzNGWxVHpWhoJmHwHOcdsys,0000000378,ACTV,OW,B,19281224,10314 Presido Way,Apt. 163,V6U 1R2,Hayward,Saskatchewan,United States of America,Thursby,yqNoBDAoYRNkjmzUMVWdtjJdibKNqR LrddQMvEKiSakxOKuFtCIWrhPBQjeIRaIzOJXiUQKRMWkLTsIrUjYrOpVnuZvpPeAxSNlMYzCjBwJ
19741231-212749,CMP,bLDfMCiYJfdEseRPOSrNilaE,0000000377,ACTV,EI,BBB,19610419,590 Cedar Crescent,,30376,Fort Wayne,TX,United States of America,Mouw,cNdRoPYiPQLsUdgbnjwUThKJuAyUhCEGQGqxAKPxpTBFwTKNgkfEPQvKKLxPI ULGsmYJLgSsLfhZURNEIffOTsUDfzUtCHorSDwDfawSAXmK
19750323-231037,CMP,sQMThSisLgECOomFbVEUzIKGRTZPMCUNaSOgnCBEpGlqPoZzsLVmKn,0000000392,ACTV,WT,CCC,18790313,14656 Coffey Rue,,H2C 1W7,Chicago,LA,United States of America,Lorquet,HFinEOrqtP fbfEcFxrGUVSygBCPmIUKTqbzOSLDHTMCJJQNAIISQyZjJsatHqCVXESeS xdtPK AsxIaRLIPCicLI JznAE
19750325-073131,CMP,aEtoHCAkXxCAvEviwEhZNfiIcGEtFCUq,0000000333,INAC,CP,D,18660402,22190 Saunders Street,,23667,Columbus,ID,United States of America,Summerhill,jBTbZtmapFDsIrpuRZxARIKuyVpeaaaWpGw WsmdBc AnrMdBnoEabpUTTyRaXVJfvUBDJnNVbKrLjKGnTJZqdxPrZvUZ
19750325-184136,CMP,TLgAVlQbztQeATlXKZcDRVCQNVYt,0000000390,ACTV,WU,A+,19471227,1540 Murie Rue,,48263,Reno,AR,United States of America,Ruic,YytBMKAH TvjJqMh LCbgjviB CDCDpDsIDf dAjhINEwlttU zSSrCExOIUZCtWFvHyJVcGOTekMFNXIPpvDQPEzKclDqRHVkKTOKLxLQCpJbyGIgdpNctEdyCkgOcTjA
19750326-121232,CMP,TWgSrfQhsiUZzNjENbDdCUXJxqjJVuRH,0000000395,ACTV,HF,A+,18760708,2951 Misty West,,93761,Oshawa,WY,United States of America,Congleton,erofCvvTUhKxxDjPIOhRKSgtkQCZFoDJchcUNQaqmbFeJ WZHNZuISZFAKRiUsgyZPTXgAgqRErOXqddYkOE
19750326-221252,CMP,PMxrpPAnXPHDSTHsWMEDADIdlCPGiaiNlasgKOGMTzMetG,0000000388,ACTV,RT,A+,18750111,447 Richmond Lower,Apt. 585,M1H 1Q4,Lancaster,British Columbia,Canada,Brake,yrVvUPZnsPBiDSlpkMIuGhQNODBFbyKDYUnrUppFJnmCSFqpSICHMgTNHZmRRuGXYHuyEQdRdbgCpKcyVwoSNTMXSMXyHr
19750327-061151,CMP,tYUELPJWFzDOmlWEUA,0000000393,ACTV,MF,A+,19260525,1282 Baynard Lane,,T5A 1X7,Richmond,IA,United States of America,Ruic,SkEoCOQkfMwDhSYcNToaGaGGkymJhqWHSfhUMOPKRiHJjoKFoPghwqgskDOTLwLcbfPBxXbriUgtgpvS
19750327-221327,CMP,fLwaKJvVSwmuhPM,0000000386,ACTV,JS,C,19580610,12064 Alonzo Street,,V5C 1N4,Knoxville,Alberta,Canada,Dice,MNTyaAWEEZQ tKwvOtyISOBgGgMCVhIquK
19750328-203526,CMP,RwMVIveGZUngCTRjOjhJsfVt,0000000391,ACTV,BA,CCC-,19710304,7455 Clint Rue,,79950,Sioux Falls,CT,United States of America,Courteau,FOIxEXEdkeDSKAAyHArXVIOZZ BjmFJLrTbpLSMQATFrgtsmJSuYVBdTlisCgZmUCULoRTVur
19750329-123836,CMP,xVzRAyCWGZWMRBEWHTIJvWhjsjmPOom,0000000328,ACTV,RT,CCC-,18981120,23423 Sakowitz Street,,98106,Newport News,SD,United States of America,Havers,JiQoGSQpsLdTCFJXdjhSFStHKrkTMPunhiUQQRzcEpAPdNoBrpNOGRWSRVKMIQG
19750329-184335,CMP,QuEuXKQCZYjtQhJBUrYgFEUsardMoZDviiKW,0000000389,ACTV,TI,AA,19291102,10522 Josey Avenue,Apt. 763,V6F 1W2,Brownsville,UT,United States of America,Pettus,kYKLqLLZklLYtVeX BamatyCMpeePVNKKLHcLkxKYGouQlXERqgSIOYwGhFJlKxwNIsfQVvhZJPdvEJGIwTYQoBQURCpisGHPTSc SpgVHwcgdEjRYZPeBITIpqXO SUTRLttvKqdKPO
19750330-132300,CMP,xbVeKWmFwIRwSgzjbG,0000000394,ACTV,MC,A,18760622,16606 Skillman West,,15222,Lafayette,Nova Scotia,United States of America,Rabner,qZyyrKmFxPyquBCoOI cttgCNFwMgDOvBAttQotTJKbvVASCkXCULwJGg PkltCAUbeXSM JvzVDJPloIzPxiWEAZNTOmUVYt
19750331-164917,CMP,lpJPpKWGDUqWHoHlRAVLsBuGqwIlKJSnXQuKIFXIwGfrMTbJLJnaSUVC,0000000387,ACTV,MC,A+,18950302,14272 Jackson Lower,,48507,Gary,NE,Canada,Nicks,wWShXwsdGGUwYTpwerFjKfKzETqFWdDkCATuBARNLQIIBbwGBzfTTIfNfqBRGRjfzgARSXluVEYerqCQFNNNKMtLJuQoyvOdSqiM
19750626-012018,CMP,LgvggaUVPIWggCTSXUGuimmMSetVYshIxgRZrdvICEjJVNigB,0000000399,ACTV,CH,MDUt,18520822,17212 Lander South,,64144,Provo,MD,United States of America,Waddel,tJYeCAWSckmiLWANMZPETJMpwTaJVWKzPmtorKNAHJCjDoMKlPIrwxEpYAv wnmNFUc
19750626-030732,CMP,IrljJqDPhnGJAdkfuKPzQaCMPFqxMSVCM,0000000400,ACTV,CV,caj,18700103,5653 Worth Drive,,85088,Overland Park,Ontario,United States of America,Kinnison,NfrZPCuJIFbXsoRHhUc Cuy
19750627-041541,CMP,wGdVXrkktIjHLmLGSuJmmZ,0000000401,ACTV,CE,AA,18681105,1715 Texas West,,38189,Ann Arbor,WY,,Crimmins,fYWvGpmNQkNNbeIssFzqJOJ
19750627-053223,CMP,NlqJQXvmYluMCypxUQFVrYIMGbRXXxWJZLUziDAeIuyOzwZBfB,0000000402,ACTV,MD,AA-,19550821,428 Emerson West,,68508,Austin,FL,United States of America,Fatone,GEMsHgLHBqSGFtJTXUSCn
19750627-170915,CMP,rPWbxnnUObMNJMOJlQGmL,0000000403,ACTV,PH,CC,19521206,11744 Whistler Upper,,85091,Louisville,ID,Canada,Hetsler,RQJsUfsnWfGoyxbyflFAKJuKF EzcBw
19750627-192736,CMP,SSJOBDXDRsHzABekVNkjWVKgMlVw,0000000404,ACTV,RL,BB,19720331,2023 Lee North,,M5E 1Y1,San Antonio,DC,United States of America,Thompson,OUwkhAAoSgbBjHg FaeFqzzuAUadiPO
19750628-024931,CMP,BEFZxtnCCsYnsAWxOEIimDUoQNDibMTFBcr,0000000405,ACTV,CR,D,19170924,12213 Edwin Way,,90049,Sydney,Alberta,United States of America,Hayton,vPyJTnbTmGnKtKhvoCWFt uhLLMS AZsEAxVqJgYZyJBCsSvqGhFaAPN eEKRRhBGNKsXdJuKmBDSE
19750628-044303,CMP,tYUELPJWFzDOmlWEUA,0000000393,ACTV,IM,A+,19260721,1282 Baynard Lane,,T5A 1X7,Richmond,IA,United States of America,Ruic,SkEoCOQkfMwDhSYcNToaGaGGkymJhqWHSfhUMOPKRiHJjoKFoPghwqgskDOTLwLcbfPBxXbriUgtgpvS
19750629-064501,CMP,kdvQFOkTaRvHCXSCLaPlNRXoWjrExnrSRpYQlXqFQvRky,0000000312,INAC,MD,N,19390920,12921 Gene Way,,45235,Iqaluit,MA,Canada,Cheeseman,zsPFfbmobxxwLQqjDVRzyGZSBKHprwEOHIusRioxPURnQyAeHJPpDaciFQINbXPw
19750629-155344,CMP,yAaPIZLjnktMGDnaPHmiXRjhRSBwqIPaZVgHEETIGwboUTm,0000000396,ACTV,CP,BB-,19391011,23477 Vessey Way,,T5C 1Y1,Sunnyvale,AR,United States of America,Kozikowski,NUpWnOCQ TFKYysklJxhBMYCWkcCnxSBfIRbQzBKPEGOUCLFMCoUgLehSfNJlvLoColHbSNdgBhHuQUZmFDDGTQPIulOPQeoIBqfGyQyNmE
19750630-171050,CMP,PVUBlTHiwNjfViahNMSzDDICOPCcemIISPJPpQmntfBzsYFgObrXHpEFmC,0000000397,ACTV,FL,CCC-,19391005,4482 Eden Avenue,Apt. 646,90263,Lowell,IA,United States of America,Cheeseman,IamDUWtLBzmnLWcUEnLMOGPOWaQjrDrLbHnPCFUFVqPdqQaHILcPNZJdaYAkrGBqAXHbRJgoeNCCHZhobkVVHSNKbWmuenUJZBthJRmsmBSliwKeLwQQQwKdulrkjQHnDExpPBXBWpxUMIzUMY
19750630-235958,CMP,MutMDETGPQErOpBIRhWAXwXLNwWkMGQjEDbVomDzQUTAHsQLe,0000000398,ACTV,CC,B-,18670220,24996 Robbins East,,35873,Mount Pearl,LA,United States of America,Grippe,rHLEOBdEjjhYDYVoEqFABeDhxJLvGOgVEEjhTkKnjEOpFyZdaKAhFGxfeEPgYkBrEVAm
19750924-235954,CMP,ZmRKTZLbWcRahUkhOdxFeAjKwTqyprwFYoICqZPrNS,0000000414,ACTV,NM,BB-,19131024,7914 Wycliffe Street,,44319,Lowell,AK,United States of America,Starwalt,ILGFMtRzJTaNceVTZYVdXKWxo giLdjgXK xcpIvLRdxuJBVZQrYRHQL omxVdwHZXAiuSPBlUCGpvqoFEVKufssfGwtI NvPwsNYWBWuvE
19750925-095505,CMP,WdMLSShTWMSjGnzJGcANLThOWRoeveGhIRasLWaagwQJgdEQZJUwQjGtCng,0000000409,ACTV,CG,BBB,19260204,16557 Howser Rue,,B8B 1Y3,Ottawa,ME,United States of America,Wichrowski,rOtMSaSbiheoCNkYdkIAdOGEDyvhGJTAIEECMxJVZjLhZuoQfnLRGYnCKqFofDEBXJ cnxGZzxiCaUXMGZhaBussLeVmRlwVRDc
19750925-173156,CMP,hJTjBraMaWddGWF,0000000123,ACTV,RP,AA,19570213,20920 Balmoral North,,74138,Moreno Valley,Manitoba,Canada,Okun,dlyJtLYcJmhGnSrBsWBxEqEzNOMoXqSQGtDUMJUMKxQZWoJIQQRToRKEZdQBUfRRvKhntLSpZjrSnARvnRFvZjjVReOdGRNZtISUCKDGJiToZHGTTecNUOB
19750926-231912,CMP,KCAQyxiZXoJdqKDEQYobKyFIDOjTuAXaYXNcpSHBpXYaEVEJiQphzVsDQo,0000000411,ACTV,SM,OO,18770402,6095 Coralberry North,,V5D 1M3,Tulsa,OK,United States of America,Arrasmith,GBNH hJBFAysZOZlexnwsx
19750928-041402,CMP,OYXVSfKMOMIoqoqyViBQCKrMkjjkYFvMXfa,0000000406,ACTV,ME,BBB+,19310509,7000 Ansley Lane,,V6M 1Q9,Lakewood,HI,Canada,Mechler,MRBBIaGEvXeOIRLFqHwPKBQTSyQzUgJeOWZoihPSagdRCAUxZHaVUJjuAUtIAHfZUJM
19750928-124126,CMP,QmIWAMFMBoTuKqcwLewoBsILHXZmmGvSQMLGNPfKFLTSEGyMR,0000000413,ACTV,CN,BBB+,19391108,15401 Winter Park Lane,,99789,Lansing,WA,United States of America,Angerman,NBKQQMNn MxlKLaxycDFkwrIGSqWgzmoOkTCpqzUeJPRnRJgshKKBlhCiNSrELAiBMZABUnLtfopXYFIQlKapLQWJmXYrDNHX
19750929-070755,CMP,HZexZLWkLQrVKlABNLmRFIEvUiOG,0000000408,ACTV,CT,AA-,18851221,1758 Seip Way,,E7N 1L1,Lansing,NH,United States of America,Fusch,AAJqNNftwzKynKYeFCDbrAveyWGdbALNycCuSpwCkULvGyGQilkjexitbBRSVxIEmEWOFZxUkDVxrxabZGNCGATmGJWNzlMeMmjlntNgEniRryHRANosqatPO UWLBK
19750929-080605,CMP,UfcuAUDQZQksFjdfGJRrKH,0000000415,ACTV,SM,CCC+,19660121,6691 Ocean Rue,Apt. 390,10246,Dawson City,NY,United States of America,Mcpeters,robMERcakEOigNUhUEXeEjzQoPBYRuAdMlCaTTqNiSKZP BV MHG ZQZGcEBTCOSRGXHJgZSFSWyGUF
19750929-092319,CMP,CrleKXckDGjjocRGbTqCKV,0000000410,ACTV,EI,C,18640413,11993 Knowles West,,70184,London,VA,United States of America,Sansbury,iGcHdaHPVaQNByaiwKdQOJSlaQJSJiQKlok qjXMElYKJElhUsSHi
19750929-214439,CMP,BzijSDvPCIJvDDDXrPdu,0000000049,INAC,CK,BBB,,20902 Ashley Avenue,,90048,Modesto,MI,United States of America,Philipson,FRolmcXxfoBrNkED Rh eRGTEnjQGKNBhmiwiMIVeEPCKfZPDPyBpLUNIVDAuqJObmGfHpFtLmQBBDuaBTNHymeDGCSsXC pKAegeuusSEogsPX iPxHUDCMDqxTmiERSbPLXdbKYoVSKJLjjhm
19750930-075310,CMP,MXAKJrzxMhpCcVmYFiKnlZmdyyKlpz,0000000412,ACTV,CU,BB-,18831012,15713 Conier Upper,,V6B 1U8,Anchorage,FL,United States of America,Pevehouse,wiAFzGxcrSAQJIoJUGNktouVnEfMdWabrPvPSTanUKDVxlAQMLIeISOIItjMULzHAWsfJnsazTOHDNrm rSmloKvUPsVTPcVxsRl Wt AiihGlbtEJCGYxKZNTxCo ZPnZjaMZXNKWK
19750930-080956,CMP,pYFBZnXNInPnlGsIKS,0000000407,ACTV,FP,CC,18650401,7281 Northland Lower,,77017,Fairbanks,AL,United States of America,Spoto,OObUPLIrtKsJNaAkFgVjiyGCIECCJJEOgpMEJtKWMges MucLOGlXHqQJdqNHfzVMXotDcmLvediMIVSGSIqrtkaHezPxLtPGUK SWEUeAgJugDLIUcCfHPHWTE  UdhNwIzpsNCA
19751226-002236,CMP,INCVOnqRUbRUlcbsNOOspWRoozAAALPMUWeJWkmtzAjROMth,0000000423,ACTV,BD,CCC,19471125,3683 Jay Drive,,94419,Eugene,TX,United States of America,Ryan,pOuOCkmcAQtVLrx ldRCwvucsX VDQQNvhjmnq
19751227-064106,CMP,rvAVWdPVTunQSZzOYjDYsGwWMYXjBJVnLeRwbiMTRnNBlj,0000000416,ACTV,RA,LP,18580804,4321 Penmar South,,H5K 1O8,Raleigh,NY,United States of America,Gumbs,ZJVEZRnQSpOyfmRdSHlIRNCfVtvahLKVDmYJBQVyhUPDgpbpakhlsZHGBUjGBmd
19751227-193822,CMP,BnEVHVwAVhMCJCSSJsRQYVkIWPcALsANPwp,0000000421,ACTV,CO,ARzU,19520519,1570 Clay Rue,,32256,Sacramento,IA,United States of America,Mechler,iYTIOhrQZANbGWSmRcCKCAHdxtjZSQWSrGuwhMRciHURfQjdDBKTW
19751228-183345,CMP,BeGOWxPTEYMAIQhKJtpUTqYu,0000000306,ACTV,BN,BB,18830806,8161 Pinto Road,,37422,Fremont,AR,United States of America,Scheuerman,VDWSipCpOOPL
19751229-032234,CMP,cBPFDVJUBWNWdcVjOlAnHZjwAXy,0000000419,ACTV,MC,CCC,18510924,2882 Whistler Lane,,46404,Glendale,IA,United States of America,Sansbury,HGiuRjusMBqZKsKjBfPzD
19751229-041234,CMP,zsCnvFqgsKPBGVOtJNVEq,0000000424,ACTV,IM,A-,19640319,4435 Tahoe South,Apt. 453,T6B 1F4,Ottawa,NJ,United States of America,Fusch,IhYHRaWICwhUSNFAdkXHRBLboCEYyXVkMimJVUgrGBjCyrHbWJqkSPjGDtNwSQYHLOfTCycJBLGtQAbMKQpLZyJXpCTtNPrLkTMMZENLVkIWMlFjaLAFmeBHCUSPJDPCUV
19751229-093920,CMP,PtkhYEKCAIopXOowBJbKCkVze,0000000417,ACTV,PG,D,,19875 Keswick Avenue,,63112,Henderson,MN,,Klimesh,tNuDOjdZgcpszsFIntJOOJFPatRIGMQpJbQcFJAeaDSfTYOG ZQduAWxQJkqUDloRCfEerO
19751230-043726,CMP,DPmKKcNEbqMJTBUZZzGREJXQQyzNIBlMf,0000000422,ACTV,IM,B,19450711,5391 Clay West,,T6C 1D7,Charlotte,Nova Scotia,United States of America,Suder,LDEIsrUnzbmuWdqCJzELISNQAx PGPDGkdhlUL
19751230-105638,CMP,NlqJQXvmYluMCypxUQFVrYIMGbRXXxWJZLUziDAeIuyOzwZBfB,0000000402,INAC,MD,AA-,19560126,428 Emerson West,,68508,Austin,FL,United States of America,Fatone,GEMsHgLHBqSGFtJTXUSCn
19751231-052141,CMP,CPnPGITQVJHhsopfSxRSFYkiFqIUVYUdQaP,0000000420,ACTV,MT,CC,19150609,4659 Long Boulevard,,M5D 1W6,Missoula,PA,United States of America,Ashline,oJiskCLBRKaPrMr
19751231-112646,CMP,DFtzdGBZQJGFCIiMNuICvvvwexqDuGZkDFHDeYcSUt,0000000425,ACTV,CF,BB+,19381018,9934 California Rue,,V6D 1W7,St. Paul,NE,United States of America,Dorsett,eOOWEDCSFGnNXPHjWhDXNuDmK
19751231-235958,CMP,MPKkYhWGhabAmDZDBOJMrcSb,0000000418,ACTV,CX,B+,19020806,8457 Fennel Rue,,80020,Dawson City,CT,United States of America,Aird,ibIGWuoXxBMGLhiwUQHUGpfPgnYMHENBYPYaVIWloeyRXIXnvDBPGJscwunfmnvHCoXcAlhFJEuMbrApRanODOyFHsZLijFRjdRqJkiTQWOXrRU
19760325-153718,CMP,PnXvOcdgWFenJEXQ,0000000433,ACTV,CP,D,19440224,15624 Pembrook Boulevard,,74141,Abilene,GA,,Atkins,sFUyUBIWnuhTnOnEeyCcbugA
19760325-172531,CMP,PhLUuRCKdkCUTGXCWs,0000000434,ACTV,TI,AAA,18820614,20854 Piedmont Way,,E7O 1F7,Rancho Cucamonga,DC,United States of America,Benard,cpgyfiDidlfVQOkOPfanImXNAaGNUbdGdPfWsPUXGdXYZXnOc UVVVMPSExZgTGRAbBcmrpe
19760325-220226,CMP,pQHkvrTEQZFMdYuerUGbNzFHvDhVZLEtKnRHHsmKVVmiibhW,0000000435,ACTV,DD,BBB,18730305,22386 Spanish River Lane,,V6W 1T1,Buffalo,MA,United States of America,Mcdonald,yZQWqLOxafpMUBYSa
19760326-082441,CMP,WKHSDaFEDSYXOynePKHWBGLeJ,0000000050,ACTV,FP,AAA,,5385 Young West,,80143,Mobile,NH,Canada,Degrange,DSAWXXJpJtYSfjjPBUBSTtFBPzAVcLqglVlwFQ
19760327-021134,CMP,nJeCzbUuGqxTKWAoQUAHEtBPtJA,0000000170,INAC,NG,CCC-,19261008,23127 Camelot Way,Apt. 824,H2C 1Y7,Chesapeake,WA,United States of America,Nesbit,GwcjgDWphcTMx FmsLcJW GPFOtMRwqMftofCseUCWCyPvVcTMDyUHfCtIEckffLRmVTOFgpaDIvhPLtLq
19760327-045705,CMP,AvCbuYoNHzndoNzQcpmWOtTFhPTPHG,0000000426,ACTV,SC,BBB-,18731118,19649 Carnation North,,55432,Montreal,CA,United States of America,Fitzgibbon,KJqwRNADjEnOnFCZgjwySCeCWjvKGzBiXdFDJyAUnsSiScZMUeOQBxiQyUtYoaTHXpcubHUXKDoVuJl
19760327-175943,CMP,KXURuEhUIwPPexJHYIiHTBspFanGDCqu,0000000427,ACTV,PR,AA,,2700 Westpark Street,,H2A 1U7,Oceanside,KS,United States of America,Haflett,hivJMHqDOEAFPOknIrRRXSzLcLL MXFpDObVWQCCzNLymVZHsKaqwSPzlPzplfEwFKAPZVdIUYDLAiHsCCLrIKLZ
19760328-074607,CMP,pIcNfPPBGvDFpVVzFYMOIINuDPrXwOTebCLY,0000000428,ACTV,FW,A,19300623,15491 Pacific North,,94623,San Bernardino,MA,United States of America,Bossler,NrHlqaqUFMQjKPxHyLDcEGLuGllHmlbBNskkHeAJUiSKxRTHVIqRGlLQhMTOOoDmvLDTAZMdQzuWxHoWUDyWQBzLHT OLWOLeJiKsMWTNfpDIWfAjGDOBFtO
19760328-224540,CMP,nsUSMbYuOGhrdUDWlMOfj,0000000429,ACTV,DR,VpM,18650509,1684 Weyland West,,90223,Kitchener,IN,United States of America,Tena,e xwSAaWRIBf
19760330-213341,CMP,CmLqGWKCHBbzTIVWaIQMaNtrRXcCDziloXgYWLuOVnAALJVOwDXmwZu,0000000430,ACTV,WU,BB-,19370714,7629 Windchime East,,93777,Bismarck,FL,Canada,Kinnison,kWVyyhmBOCXrNAsTwOJHdhXwSrwTrPCMTbPSIvyYpDHthIcnMmTLGKOAnLIZuuZJsruOydVDuRYQoBMrJmBJacGM
19760331-002053,CMP,tTUAfoWQKwcDHtQLAZMwzFpRYSTJLRpTJRFUEJZRMy,0000000431,ACTV,CM,BBB,19670425,21261 5th Park,,90824,Peoria,IA,United States of America,Lueders,OlxyboMoQBKfD
19760331-235958,CMP,PVBZxYPMjWfcffeMZnrx,0000000432,ACTV,CH,qZH,19260216,22987 Milbury South,,14616,Jersey City,UT,Canada,Yaple,UcCEXCpuvPtrBPDXvmQOhBQepOLDTTkefqrexXIpZQAXNv
19760624-154917,CMP,btgZOqGEQnUCTEM,0000000442,ACTV,MP,BB-,18680824,5902 Lincoln North,,79935,Chattanooga,Saskatchewan,United States of America,Infield,fgPCRyQMvXLKofOCAinfdrdDwawDTrIFsbrXCQMyarffEbWAqwrVGZfGZDThbNJ wzRvYnogPGTUEGEbgDSJNgxNOfBdVgovCQtHTDjJAI iILMePSgmxOaHSSOdtPQPRMj
19760624-214241,CMP,OYXVSfKMOMIoqoqyViBQCKrMkjjkYFvMXfa,0000000406,INAC,ME,BBB+,19311101,7000 Ansley Lane,,V6M 1Q9,Lakewood,HI,Canada,Mechler,MRBBIaGEvXeOIRLFqHwPKBQTSyQzUgJeOWZoihPSagdRCAUxZHaVUJjuAUtIAHfZUJM
19760625-132925,CMP,AMSFHeuTHMfEnoZTASlnzrGJxgxZQHFZmXwXOISqJdBTIUOcKzUUqtU,0000000440,ACTV,PA,zaA,19270509,4861 Cartlett South,Apt. 821,23262,Riverside,ID,United States of America,Gisi,QSnzUpvtWPkELkDYRgbA NfFK LPcWEaSMPiUAOkHP TeLnoVUjsfbJoLYglEATVUdZVeKtUXQJLUXWDIFvSADcdUeEGKMgOMuTvqGOCzSPbU
19760625-184503,CMP,bsdekQUMqXLHtbqxHEGSQHWVQU,0000000445,ACTV,CR,CCC,18860430,2378 Gaines Court,,77040,Bakersfield,WY,United States of America,Heter,wwYCLQHgdVjoVOMKLAgBRe
19760627-073246,CMP,BIAjLoQnvcAuTKO,0000000438,ACTV,CL,BB,19710326,15338 Hutton Upper,,94090,Brownsville,GA,United States of America,Kolding,QFxJQMPChyoqiVzCn NsJZERdxmVDhTVbkHIwBpRAdSzPsuXCJJurAiJwTkDUBCxgSjhQYfDEf
19760627-230344,CMP,oRGNNrgThQUnEmQEBicROpjVRDHFEMrGWKzRmHkiLAnywZDjT,0000000443,ACTV,RS,AA,18870521,18179 Deerwood Lane,,V6H 1S8,Waterbury,IA,United States of America,Sapienza,KfOZAJQFt Zb NJSqJVahnqrvjpgGIIwTelACyRNTIwNDDfrRSNwDv
19760628-142814,CMP,LKBVREITWAGdZFUEVUWVAjDmXCgNxcxktOKqRXyQwUWOU,0000000436,ACTV,BS,AA-,19310829,23750 Bellaire Lower,,46214,Rancho Cucamonga,MT,United States of America,Lenis,IlWyMMZnMx
19760629-055904,CMP,ZXHASVkNUuzWWUkDqMZEMlGDXIINzaKCXYeheDKilklKo,0000000441,ACTV,DD,AA,19101113,685 Landmark Avenue,,48089,Lexington,AK,,Hawn,HBRHMmDAGtoIIsIRMQSWkIDYFiURHmYjRWEJNJGsmOifmDutf
19760629-124337,CMP,vYoIOxDrItARtHaxNNHDZTFUGnBCypH,0000000291,ACTV,OI,BB-,18620117,17343 Darlington Avenue,,T5A 1N8,Rancho Cucamonga,MA,United States of America,Daugaard,mEBHfjIPShXUMcJzdwkmTNCCLRDmTvyUUPhGysLlqBBHLCnJZcYvgyBNZjYIrrbaFrlQgBAuRuxAkTfHlblZoCdKMXPdbURafhMsfFMAVGOMY
